ID,rank,finalWorth,personName,age,country,city,source,industries,countryOfCitizenship,organization,selfMade,gender,title,state,residenceStateRegion,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
ID1230,1217,2500,Yadu Hari Dalmia & family,75,India,Delhi,Cement,Manufacturing,India,,False,M,,,,1947,6,2,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID1231,1217,2500,Henry Davis,72,United States,Omaha,Beef processing,Food & Beverage,United States,,False,M,,Nebraska,Midwest,1951,2,16,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1232,1217,2500,Oleg Deripaska,55,Russia,Moscow,"Aluminum, utilities",Metals & Mining,Russia,,True,M,,,,1968,1,2,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID1233,1217,2500,Sergey Dmitriev,57,Cyprus,Paralimni,Software,Technology,Cyprus,,True,M,,,,1966,3,11,102.51,0.3,24564647935,75.9,99.3,80.8,24.5,22.4,1198575,35.126413,33.429859
ID1234,1217,2500,Joseph Edelman,67,United States,New York,Hedge funds,Finance & Investments,United States,Perceptive Advisors,True,M,Founder & CEO,New York,Northeast,1955,6,10,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1235,1217,2500,Sandeep Engineer,61,India,Ahmedabad,Plastic pipes,Manufacturing,India,,True,M,,,,1961,5,11,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID1236,1217,2500,Alceu Elias Feldmann & family,73,Brazil,Curitiba,Fertilizer,Energy,Brazil,,True,M,,,,1949,7,1,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID1237,1217,2500,Serge Godin,73,Canada,Westmount,Information technology,Technology,Canada,CGI Group,True,M,Chairman and CEO,,,1949,11,17,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771
ID1238,1217,2500,Alec Gores,70,United States,Beverly Hills,Private equity,Finance & Investments,United States,,True,M,,California,West,1953,3,18,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1239,1217,2500,Bill Haslam,64,United States,Knoxville,Gas stations,Fashion & Retail,United States,,False,M,,Tennessee,South,1958,8,23,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1240,1217,2500,J. Tomilson Hill,74,United States,New York,Investments,Finance & Investments,United States,,True,M,,New York,Northeast,1948,5,24,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1241,1217,2500,Jay-Z,53,United States,New York,Music,Media & Entertainment,United States,,True,M,,New York,Northeast,1969,12,4,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1242,1217,2500,Baba Kalyani,74,India,Pune,Engineering,Automotive,India,,False,M,,,,1949,1,7,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID1243,1217,2500,Saban Cemil Kazanci,62,Turkey,Istanbul,Energy,Energy,Turkey,,False,M,,,,1961,2,13,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615,38.963745,35.243322
ID1244,1217,2500,Brad Kelley,66,United States,Franklin,Tobacco,Real Estate,United States,,True,M,,Tennessee,South,1956,12,23,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1245,1217,2500,Wolfgang Leitner,70,Austria,Graz,Engineering,Construction & Engineering,Austria,,True,M,,,,1953,3,27,118.06,1.5,446314739528,85.1,103.1,81.6,25.4,51.4,8877067,47.516231,14.550072
ID1246,1217,2500,Li Hongxin & family,70,China,Yanzhou,Paper & related products,Manufacturing,China,,True,M,,,,1953,3,7,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1247,1217,2500,Lin Chen-hai,76,Taiwan,Taipei,Real estate,Real Estate,Taiwan,,True,M,,,,1947,3,1,,,,,,,,,,,
ID1248,1217,2500,Lu Yiwen,36,China,Shenzhen,Jewelry,Fashion & Retail,China,,True,F,,,,1987,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1249,1217,2500,Prayudh Mahagitsiri,77,Thailand,Bangkok,"Coffee, shipping",Food & Beverage,Thailand,,False,M,,,,1946,1,1,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541
ID1250,1217,2500,Willy Michel,76,Switzerland,Burgdorf,Medical devices,Healthcare,Switzerland,,True,M,,,,1947,1,1,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID1251,1217,2500,Lachhman Das Mittal,92,India,Delhi,Tractors,Automotive,India,,False,M,,,,1930,11,5,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID1252,1217,2500,Bobby Murphy,34,United States,Venice,Snapchat,Technology,United States,Snap,True,M,Cofounder,California,West,1988,7,19,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1253,1217,2500,Tomas Olivo Lopez,49,Spain,Marbella,Shopping centers,Real Estate,Spain,,True,M,,,,1974,1,1,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47,47076781,40.463667,-3.74922
ID1254,1217,2500,Eren Ozmen,64,United States,Reno,Aerospace,Manufacturing,United States,,True,F,,Nevada,West,1958,9,3,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1255,1217,2500,John Pritzker,69,United States,San Francisco,"Hotels, investments",Finance & Investments,United States,,False,M,,California,West,1953,8,10,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1256,1217,2500,Qiu Minxiu,77,China,Shangyu,Semiconductors,Technology,China,,True,F,,,,1945,9,17,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1257,1217,2500,Ferit Faik Sahenk,59,Turkey,Istanbul,Diversified,Diversified,Turkey,,False,M,,,,1964,3,18,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615,38.963745,35.243322
ID1258,1217,2500,Wenrong Shen,77,China,Zhangjiagang,Steel production,Metals & Mining,China,,True,M,,,,1946,2,13,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1259,1217,2500,Yuzhu Shi,60,China,Shanghai,"Online games, investments",Diversified,China,,True,M,,,,1962,9,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1260,1217,2500,Jeff Sutton,63,United States,New York,Real estate,Real Estate,United States,,True,M,,New York,Northeast,1960,1,17,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1261,1217,2500,"Henry Sy, Jr.",69,Philippines,Manila,Diversified,Diversified,Philippines,,False,M,,,,1954,1,1,129.61,2.5,376795508680,35.5,107.5,71.1,14,43.1,108116615,12.879721,121.774017
ID1262,1217,2500,Andrew Tan,71,Philippines,Manila,Diversified,Diversified,Philippines,,True,M,,,,1952,2,1,129.61,2.5,376795508680,35.5,107.5,71.1,14,43.1,108116615,12.879721,121.774017
ID1263,1217,2500,Arvind Tiku,53,Singapore,Singapore,"Oil & gas, investments",Energy,India,,True,M,,,,1970,2,22,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID1264,1217,2500,Byron Trott,64,United States,Winnetka,Investments,Finance & Investments,United States,,True,M,,Illinois,Midwest,1958,12,2,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1265,1217,2500,Donald Trump,76,United States,Palm Beach,Real estate,Real Estate,United States,,False,M,,Florida,South,1946,6,14,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1266,1217,2500,Peter Unger,78,Germany,Neustadt an der Waldnaab,Auto repair,Automotive,Germany,,True,M,,,,1944,8,20,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID1267,1217,2500,Roger Wang,74,China,Nanjing,Retail,Fashion & Retail,United States,,True,M,,,,1949,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1268,1217,2500,Oprah Winfrey,69,United States,Montecito,TV shows,Media & Entertainment,United States,,True,F,"Entrepreneur, Personality, Philanthropist",California,West,1954,1,29,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1269,1217,2500,Wu Zhigang & family,88,China,Shenyang,Bakery chain,Food & Beverage,China,,True,M,,,,1935,1,14,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1270,1217,2500,Xie Weitong,66,Singapore,,Cobalt,Metals & Mining,Taiwan,,True,M,,,,1957,1,1,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID1271,1217,2500,Ye Guofu,45,China,Guangzhou,Retail,Fashion & Retail,China,,True,M,,,,1978,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1272,1272,2400,Brian Acton,51,United States,Palo Alto,WhatsApp,Technology,United States,WhatsApp Inc.,True,M,Cofounder,California,West,1972,2,17,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1273,1272,2400,Abdulla Al Futtaim & family,83,United Arab Emirates,Dubai,"Auto dealers, investments",Automotive,United Arab Emirates,,False,M,,,,1940,1,1,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529,23.424076,53.847818
ID1274,1272,2400,Edward Bass,77,United States,Fort Worth,"Oil, investments",Energy,United States,,False,M,,Texas,South,1945,9,10,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1275,1272,2400,Koos Bekker,70,South Africa,Cape Town,"Media, investments",Media & Entertainment,South Africa,,True,M,,,,1952,12,14,158.93,4.1,351431649241,22.4,100.9,63.9,27.5,29.2,58558270,-30.559482,22.937506
ID1276,1272,2400,Otto Philipp Braun,45,Germany,Melsungen,Medical technology,Healthcare,Germany,,False,M,,,,1978,1,1,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID1277,1272,2400,Chen Tei-fu,74,United States,Los Angeles,Herbal products,Fashion & Retail,Taiwan,,True,M,,California,West,1948,4,19,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1278,1272,2400,Abilio dos Santos Diniz,86,Brazil,Sao Paulo,Retail,Fashion & Retail,Brazil,,False,M,,,,1936,12,28,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID1279,1272,2400,Marcel Erni,58,Switzerland,Zug,Private equity,Finance & Investments,Switzerland,,True,M,,,,1965,1,1,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID1280,1272,2400,Doris Fisher,91,United States,San Francisco,Gap,Fashion & Retail,United States,Gap Inc.,True,F,Cofounder,California,West,1931,8,23,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1281,1272,2400,Gerald Ford,78,United States,Dallas,Banking,Finance & Investments,United States,Ford Financial Fund,True,M,Managing Member,Texas,South,1944,8,4,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1282,1272,2400,Bernard Fraisse & family,66,France,Paris,Pharmaceuticals,Healthcare,France,,True,M,,,,1956,8,10,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749
ID1283,1272,2400,Alfred Gantner,55,Switzerland,Zug,Private equity,Finance & Investments,Switzerland,,True,M,,,,1968,4,1,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID1284,1272,2400,Paul Gauselmann & family,88,Germany,Espelkamp,Gambling,Gambling & Casinos,Germany,,True,M,,,,1934,8,26,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID1285,1272,2400,Mitchell Goldhar,61,Canada,North York,Real estate,Real Estate,Canada,SmartCentres,True,M,Owner,,,1961,7,15,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771
ID1286,1272,2400,Peter Hargreaves,76,United Kingdom,Bristol,Financial services,Finance & Investments,United Kingdom,,True,M,,,,1946,10,5,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID1287,1272,2400,Xuande Hua & family,79,China,Taizhou,Pharmaceuticals,Healthcare,China,,True,M,,,,1943,10,30,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1288,1272,2400,Kwek Leng Kee,68,Singapore,Singapore,Diversified,Diversified,Singapore,,False,M,,,,1955,1,1,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID1289,1272,2400,Catherine Lozick,77,United States,Fort Lauderdale,Valve manufacturing,Manufacturing,United States,,False,F,,Florida,South,1945,5,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1290,1272,2400,Kalanithi Maran,57,India,Chennai,Media,Media & Entertainment,India,,True,M,,,,1965,7,26,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID1291,1272,2400,Jed McCaleb,48,United States,Berkeley,Cryptocurrency,Finance & Investments,United States,,True,M,,California,West,1975,1,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1292,1272,2400,Fatih Ozmen,65,United States,Reno,Aerospace,Manufacturing,United States,,True,M,,Nevada,West,1958,2,2,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1293,1272,2400,Pan Laican,,China,foshan,Soy sauce,Food & Beverage,China,,True,M,,,,,,,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1294,1272,2400,Tor Peterson,58,Switzerland,Zug,Commodities,Metals & Mining,United States,,True,M,,,,1964,8,7,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID1295,1272,2400,Daniel Pritzker,63,United States,Marin County,"Hotels, investments",Finance & Investments,United States,,False,M,,California,West,1959,9,15,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1296,1272,2400,Jinxing Qi,61,China,Hangzhou,Real estate,Real Estate,China,,True,M,,,,1962,3,28,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1297,1272,2400,Qiu Jianping & family,61,China,Hangzhou,Hand tools,Manufacturing,China,,True,M,,,,1962,1,28,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1298,1272,2400,Rajan Raheja & family,68,India,Mumbai,Diversified,Diversified,India,,False,M,,,,1954,6,1,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID1299,1272,2400,Matthias Reinhart,63,Switzerland,Zurich,Financial services,Finance & Investments,Switzerland,,True,M,,,,1960,1,1,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID1300,1272,2400,Arnout Schuijff,55,Netherlands,Amsterdam,Payments software,Technology,Netherlands,,True,M,,,,1967,10,16,115.91,2.6,909070395161,85,104.2,81.8,23,41.2,17332850,52.132633,5.291266
ID1301,1272,2400,Hans Sy,67,Philippines,Manila,Diversified,Diversified,Philippines,,False,M,,,,1955,9,29,129.61,2.5,376795508680,35.5,107.5,71.1,14,43.1,108116615,12.879721,121.774017
ID1302,1272,2400,Herbert Sy,66,Philippines,Manila,Diversified,Diversified,Philippines,,False,M,,,,1956,10,1,129.61,2.5,376795508680,35.5,107.5,71.1,14,43.1,108116615,12.879721,121.774017
ID1303,1272,2400,Lucio Tan,88,Philippines,Manila,Diversified,Diversified,Philippines,,True,M,,,,1934,7,17,129.61,2.5,376795508680,35.5,107.5,71.1,14,43.1,108116615,12.879721,121.774017
ID1304,1272,2400,Tsai Ming-kai,72,Taiwan,Hsinchu,Semiconductors,Technology,Taiwan,,True,M,,,,1950,4,6,,,,,,,,,,,
ID1305,1272,2400,Ted Turner,84,United States,Atlanta,Cable television,Media & Entertainment,United States,,False,M,,Georgia,South,1938,11,19,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1306,1272,2400,David Walentas,84,United States,New York,Real estate,Real Estate,United States,,True,M,,New York,Northeast,1938,8,7,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1307,1272,2400,Urs Wietlisbach,61,Switzerland,Zug,Private equity,Finance & Investments,Switzerland,,True,M,,,,1961,8,25,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID1308,1272,2400,Jerry Yang,54,United States,Los Altos Hills,Yahoo,Technology,United States,Yahoo!,True,M,Cofounder,California,West,1968,11,6,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1309,1272,2400,Yang Jianliang & family,53,China,Wuxi,Machinery,Manufacturing,China,,True,M,,,,1969,6,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1310,1272,2400,Yang Weidong & family,54,China,Jiaxing,Chemicals,Manufacturing,China,,True,M,,,,1968,9,9,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1311,1272,2400,Mortimer Zuckerman,85,United States,New York,"Real estate, media",Real Estate,United States,Boston Properties,True,M,Chairman and CEO,New York,Northeast,1937,6,4,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1312,1312,2300,John Armitage,63,United Kingdom,London,Hedge funds,Finance & Investments,Ireland,Egerton Capital,True,M,,,,1959,12,1,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID1313,1312,2300,Lee Bass,66,United States,Fort Worth,"Oil, investments",Energy,United States,,False,M,,Texas,South,1956,5,24,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1314,1312,2300,John Bicket,43,United States,San Francisco,Sensor systems,Technology,United States,,True,M,,California,West,1980,3,20,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1315,1312,2300,Sanjit Biswas,41,United States,San Francisco,Sensor systems,Technology,United States,,True,M,,California,West,1982,1,12,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1316,1312,2300,Timothy Boyle,73,United States,Portland,Columbia Sportswear,Fashion & Retail,United States,,True,M,,Oregon,West,1949,9,7,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1317,1312,2300,Morris Chang,91,Taiwan,Hsinchu,Semiconductors,Technology,Taiwan,,True,M,,,,1931,7,10,,,,,,,,,,,
ID1318,1312,2300,Chao Teng-hsiung,78,Taiwan,Taipei,Real estate,Real Estate,Taiwan,,True,M,,,,1944,10,4,,,,,,,,,,,
ID1319,1312,2300,Samuel Chen,73,,,Investments,Finance & Investments,Taiwan,,True,M,,,,1950,1,1,,,,,,,,,,,
ID1320,1312,2300,Chu Lam Yiu,53,Hong Kong,Hong Kong,Flavorings,Manufacturing,Hong Kong,,True,F,,,,1969,12,1,,,,,,,,,,,
ID1321,1312,2300,K. Dinesh,68,India,Bangalore,Software services,Technology,India,,True,M,,,,1954,6,6,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID1322,1312,2300,James Duff,62,United States,Hattiesburg,"Tires, diversified",Diversified,United States,,True,M,,Mississippi,South,1961,3,7,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1323,1312,2300,Thomas Duff,66,United States,Hattiesburg,"Tires, diversified",Diversified,United States,,True,M,,Mississippi,South,1956,12,31,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1324,1312,2300,Daniel Ek,40,Sweden,Stockholm,Spotify,Technology,Sweden,Spotify,True,M,CEO,,,1983,2,21,110.51,1.8,530832908738,67,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501
ID1325,1312,2300,John Fisher,61,United States,San Francisco,Gap,Fashion & Retail,United States,"Pisces, Inc.",False,M,President,California,West,1961,6,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1326,1312,2300,Georg Haub,61,Germany,Berlin,Retail,Fashion & Retail,Germany,,False,M,,,,1962,1,1,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID1327,1312,2300,Erman Ilicak,55,Turkey,Ankara,Construction,Construction & Engineering,Turkey,,True,M,,,,1967,10,3,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615,38.963745,35.243322
ID1328,1312,2300,Justin Ishbia,45,United States,Chicago,Private equity,Finance & Investments,United States,,False,M,,Illinois,Midwest,1977,9,18,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1329,1312,2300,Long Jiang,49,China,Weifang,Manufacturing,Technology,China,,True,M,,,,1974,2,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1330,1312,2300,Bruce Karsh,67,United States,Los Angeles,Private equity,Finance & Investments,United States,Oaktree Capital Group LLC,True,M,President,California,West,1955,10,10,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1331,1312,2300,Bom Kim,44,South Korea,Seoul,Online retailing,Technology,United States,Coupang,True,M,,,,1978,10,1,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922
ID1332,1312,2300,Jianping Lai,,China,Foshan,Soy sauce,Food & Beverage,China,,True,M,,,,,,,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1333,1312,2300,Lam Kong,58,Hong Kong,Hong Kong,Pharmaceuticals,Healthcare,China,,True,M,,,,1964,6,15,,,,,,,,,,,
ID1334,1312,2300,Stephen Lansdown,70,Guernsey,St. Peter Port,Financial services,Finance & Investments,Guernsey,,True,M,,,,1952,8,30,,,,,,,,,,,
ID1335,1312,2300,Kevin David Lehmann,20,,,Drugstores,Fashion & Retail,Germany,,False,M,,,,2002,9,1,,,,,,,,,,,
ID1336,1312,2300,Li Haiyan,,China,Chengdu,Restaurants,Food & Beverage,China,,True,F,,,,,,,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1337,1312,2300,Hua Li,45,China,Shenzhen,Financial services,Finance & Investments,China,,True,M,,,,1978,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1338,1312,2300,Lim Kok Thay,71,Malaysia,Kuala Lumpur,Casinos,Gambling & Casinos,Malaysia,,False,M,,,,1951,8,16,121.46,0.7,364701517788,45.1,105.3,76,12,38.7,32447385,4.210484,101.975766
ID1339,1312,2300,Kishore Mariwala,88,India,Mumbai,Consumer goods,Food & Beverage,India,,False,M,,,,1935,2,14,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID1340,1312,2300,Clayton Mathile,82,United States,Brookville,Pet food,Food & Beverage,United States,,True,M,"Investor, Philanthropist",Ohio,,1941,1,11,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1341,1312,2300,Mi Enhua,65,China,Urumqi,Retail,Fashion & Retail,China,,True,M,,,,1958,4,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID1342,1312,2300,Vadim Moshkovich,55,Russia,Moscow,"Agriculture, land",Food & Beverage,Russia,,True,M,,,,1967,4,6,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID1343,1312,2300,David Murdock,99,United States,Ventura,"Dole, real estate",Food & Beverage,United States,,True,M,,California,West,1923,4,10,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1344,1312,2300,David Nahmad,75,United States,New York,Art collection,Fashion & Retail,Monaco,,True,M,,New York,Northeast,1947,4,14,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1345,1312,2300,Lirio Parisotto,69,Brazil,Manaus,Investments,Finance & Investments,Brazil,,True,M,,,,1953,12,18,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID1346,1312,2300,Augusto Perfetti,,Switzerland,Lugano,Candy,Food & Beverage,Italy,,False,M,,,,,,,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID1347,1312,2300,Giorgio Perfetti,,Switzerland,Lugano,Candy,Food & Beverage,Italy,,False,M,,,,,,,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID1348,1312,2300,Alberto Prada,69,Italy,Milan,Luxury goods,Fashion & Retail,Italy,,False,M,,,,1954,2,21,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738
ID1349,1312,2300,Marina Prada,77,Italy,Milan,Luxury goods,Fashion & Retail,Italy,,False,F,,,,1945,7,14,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738
ID1350,1312,2300,Filiz Sahenk,56,Turkey,Istanbul,Diversified,Diversified,Turkey,,False,F,,,,1967,2,14,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615,38.963745,35.243322
ID1351,1312,2300,Richard Sands,72,United States,Delray Beach,Liquor,Food & Beverage,United States,,False,M,,Florida,South,1951,3,3,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID1352,1312,2300,Stephan Schmidheiny,75,Switzerland,Hurden,Investments,Finance & Investments,Switzerland,,False,M,,,,1947,10,29,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID1353,1312,2300,Alberto Siccardi & family,78,Switzerland,Lugano,Medical devices,Healthcare,Switzerland,,False,M,,,,1944,5,1,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
