BattleId;winpick1;winpick2;winpick3;winpick4;winpick5
692399285857899601;Alpha;Hylos;Layla;Sun;Yve
583280728260909918;Arlott;Diggie;Fredrinn;Melissa;Pharsa
582820200392594726;Claude;Gloo;Lancelot;Lolita;Pharsa
582051113483799653;Gloo;Hanzo;Kadita;Valentina;Wanwan
581493978916095705;Fredrinn;Khufra;Lapu-Lapu;Melissa;Yve
581019230411063920;Claude;Hayabusa;Joy;Lolita;Pharsa
580457925430115723;Claude;Gloo;Kadita;Lancelot;Yve
579245134039905213;Brody;Faramis;Fredrinn;Grock;Lolita
578203033239972831;Beatrix;Gloo;Kagura;Khufra;Ling
577636093261932470;Claude;Fredrinn;Kaja;Lapu-Lapu;Yve
576791591022387602;Claude;Franco;Gloo;Hayabusa;Yve
645682170665518730;Beatrix;Fredrinn;Gloo;Grock;Pharsa
637173518329570095;Beatrix;Chou;Joy;Kadita;Lancelot
636778840899837527;Claude;Gloo;Khufra;Lancelot;Pharsa
636228720013727584;Aamon;Claude;Gloo;Khufra;Xavier
635934033717613450;Beatrix;Chou;Joy;Lancelot;Xavier
635450888551517446;Grock;Hayabusa;Lapu-Lapu;Melissa;Valentina
635093242329810920;Beatrix;Faramis;Joy;Khufra;Thamuz
634781178596016946;Khufra;Lancelot;Melissa;Pharsa;Terizla
673353163189888088;Brody;Fredrinn;Khufra;Lapu-Lapu;Valentina
675488440540844919;Belerick;Fanny;Harley;Lapu-Lapu;Lesley
675121104872918345;Harith;Khufra;Martis;Xavier;Yu Zhong
674837392218245181;Atlas;Brody;Julian;Nana;Terizla
231356060123902172;Aamon;Clint;Gloo;Khufra;Xavier
656178224628280216;Brody;Hayabusa;Joy;Kadita;Xavier
654730580131354985;Aamon;Chou;Selena;Wanwan;Xavier
654276675102610299;Alucard;Faramis;Kaja;Lapu-Lapu;Wanwan
653865586602839589;Cyclops;Lapu-Lapu;Martis;Moskov;Nana
651958006943084980;Cecilion;Joy;Khufra;Lapu-Lapu;Lesley
651638740549135291;Brody;Cecilion;Estes;Lapu-Lapu;Martis
651205296744587814;Fredrinn;Lapu-Lapu;Lesley;Lolita;Valentina
607889885844495262;Eudora;Hanzo;Joy;Minsitthar;Moskov
239493644465164640;Claude;Edith;Hanzo;Jawhead;Xavier
698919175062493953;Brody;Franco;Martis;Xavier;Yin
698556112887027062;Atlas;Brody;Freya;Paquito;Pharsa
230202384663380381;Claude;Hayabusa;Khufra;Lapu-Lapu;Valentina
603767108080280753;Claude;Dyrroth;Lancelot;Minsitthar;Pharsa
603491216561053236;Clint;Fredrinn;Grock;Kaja;Lunox
603267461649832304;Gloo;Gusion;Lolita;Martis;Melissa
601635966782831460;Hayabusa;Khufra;Lunox;Melissa;Terizla
601287851093554238;Brody;Chou;Esmeralda;Gusion;Lunox
600989647219224347;Akai;Clint;Khufra;Lunox;X.Borg
600643296761506304;Akai;Clint;Esmeralda;Estes;Lunox
600232345700689079;Akai;Claude;Khufra;Lunox;Terizla
599745618531868469;Akai;Dyrroth;Kaja;Karrie;Lunox
599319196998851279;Benedetta;Fanny;Franco;Moskov;Pharsa
598749680040432998;Brody;Franco;Lancelot;Lapu-Lapu;Pharsa
598022649451401005;Akai;Beatrix;Fanny;Joy;Pharsa
597442274815658656;Faramis;Grock;Hayabusa;Irithel;Khufra
596546005335295015;Beatrix;Edith;Khufra;Minsitthar;Pharsa
228333678752139557;Brody;Hanzo;Khaleed;Lolita;Valentina
227723531403101393;Badang;Bruno;Lancelot;Pharsa;Popol and Kupa
226637420073287037;Franco;Kagura;Karina;Lapu-Lapu;Melissa
621334563704281217;Beatrix;Estes;Helcurt;Joy;Yve
620732967635129073;Claude;Faramis;Lancelot;Lolita;Minsitthar
592290590394342570;Claude;Faramis;Fredrinn;Kadita;Yi Sun-shin
591506045898249388;Chou;Ling;Natalia;Pharsa;Popol and Kupa
656237138693769702;Atlas;Brody;Hanzo;Minsitthar;Pharsa
655675425690928415;Joy;Khufra;Martis;Miya;Xavier
654971708184379290;Khufra;Lapu-Lapu;Ling;Pharsa;Popol and Kupa
654405618609863554;Dyrroth;Kaja;Lancelot;Popol and Kupa;Xavier
653587075152655844;Chou;Khufra;Ling;Pharsa;Popol and Kupa
652623378980712266;Atlas;Fanny;Paquito;Popol and Kupa;Xavier
651914258405304966;Granger;Khufra;Kimmy;Paquito;Popol and Kupa
272007006456475256;Atlas;Hayabusa;Lapu-Lapu;Popol and Kupa;Xavier
270941652703602740;Alice;Lancelot;Natalia;Popol and Kupa;Xavier
625099489086103567;Lapu-Lapu;Ling;Natalia;Popol and Kupa;Xavier
624216525414423259;Arlott;Diggie;Popol and Kupa;Xavier;Yi Sun-shin
623218761561888022;Brody;Diggie;Edith;Fredrinn;Xavier
622290571884580809;Bane;Minsitthar;Popol and Kupa;Terizla;Yi Sun-shin
622561790480189561;Atlas;Brody;Faramis;Roger;Valentina
677017131070391236;Change;Dyrroth;Fanny;Hanabi;Hilda
622669980706376898;Aldous;Fanny;Lesley;Selena;Valir
256082139602044446;Arlott;Atlas;Hanzo;Lesley;Valir
255267040708608323;Alucard;Esmeralda;Melissa;Selena;Valir
254415786780474499;Alucard;Lapu-Lapu;Minotaur;Moskov;Valir
253654778705164422;Alucard;Bane;Franco;Moskov;Valir
252902871665554621;Angela;Brody;Faramis;Julian;Martis
251732042105827094;Lancelot;Lolita;Miya;Terizla;Valir
250311138075289716;Badang;Brody;Estes;Kagura;Yin
249303843690324907;Hanzo;Lapu-Lapu;Luo Yi;Tigreal;Wanwan
248402192615939936;Balmond;Brody;Faramis;Valir;Vexana
247182838515702115;Edith;Franco;Harley;Irithel;Pharsa
658319119796212510;Aamon;Bane;Brody;Faramis;Valir
238616405984728962;Clint;Dyrroth;Hayabusa;Nana;Valir
714357443597716125;Claude;Edith;Lancelot;Lolita;Valir
682670059651478530;Arlott;Belerick;Brody;Hayabusa;Xavier
635559349360643717;Beatrix;Kadita;Martis;Pharsa;Xavier
620370798813704934;Fanny;Fredrinn;Lolita;Moskov;Valentina
619897983043955996;Alice;Fanny;Lolita;Moskov;Valentina
280539590351177810;Aulus;Kagura;Khufra;Lapu-Lapu;Melissa
719087916282800169;Clint;Julian;Khufra;Ling;Pharsa
718502417751073272;Aulus;Brody;Gloo;Julian;Saber
718099592768380425;Lolita;Melissa;Terizla;Xavier;Yi Sun-shin
717591665640986977;Claude;Franco;Hanzo;Lapu-Lapu;Yve
717131670348617062;Aulus;Martis;Minotaur;Moskov;Xavier
242453233414399089;Atlas;Chou;Harith;Lesley;Yi Sun-shin
696749447778853630;Aulus;Beatrix;Benedetta;Kaja;Valentina
696653515389328874;Akai;Franco;Minsitthar;Natan;Pharsa
696561323916319075;Aulus;Claude;Selena;Valentina;Yu Zhong
682686440656486459;Brody;Edith;Hanzo;Khufra;Pharsa
258021910041678803;Aulus;Claude;Gloo;Khufra;Pharsa
257316800965725799;Alice;Aulus;Khufra;Lapu-Lapu;Lesley
256331754511353777;Brody;Cyclops;Khufra;Lancelot;Minsitthar
255148576920649878;Claude;Edith;Kagura;Lesley;Selena
222139648716845082;Clint;Fanny;Khufra;Martis;Valentina
627276994556101095;Badang;Clint;Franco;Hanzo;Lunox
626240322594831107;Martis;Moskov;Selena;X.Borg;Xavier
625388961292514639;Alucard;Diggie;Hanabi;Lylia;Martis
657815410326469982;Claude;Khufra;Lapu-Lapu;Xavier;Yi Sun-shin
657584865071953841;Baxia;Chou;Claude;Natalia;Xavier
657211198622232608;Beatrix;Franco;Gloo;Gusion;Hanzo
604293202920958913;Cecilion;Clint;Lolita;Martis;Terizla
656570037314348552;Clint;Grock;Kadita;Terizla;Yin
656098772027793393;Joy;Kimmy;Martis;Minsitthar;Yve
655191378582132277;Franco;Odette;Paquito;Terizla;Wanwan
654739539432657413;Edith;Kagura;Lolita;Miya;Yi Sun-shin
282998527847122796;Brody;Estes;Harley;Hilda;Valir
282201420571689720;Aamon;Chou;Estes;Karrie;Valentina
652260531554041441;Brody;Fredrinn;Selena;Terizla;Valir
280447772539828708;Atlas;Chou;Claude;Fredrinn;Vexana
279329448955294832;Clint;Edith;Kimmy;Valentina;Yu Zhong
647024257750544743;Atlas;Clint;Martis;Selena;X.Borg
646791105450879965;Aldous;Lapu-Lapu;Lolita;Moskov;Xavier
646442908157224144;Beatrix;Cecilion;Franco;Fredrinn;Helcurt
664370818910850206;Aldous;Johnson;Khufra;Ling;Valentina
663780686109411283;Atlas;Fredrinn;Masha;Wanwan;Yve
265397859242739716;Aldous;Hanzo;Johnson;Kadita;Lesley
265061275540652709;Akai;Arlott;Faramis;Lunox;Martis
264571370096032793;Aldous;Hanzo;Johnson;Kadita;Lesley
264147246370518855;Aldous;Hanzo;Johnson;Kadita;Lesley
263585662216696265;Benedetta;Johnson;Julian;Lapu-Lapu;Yve
262691325471615591;Aldous;Hanzo;Johnson;Kadita;Lesley
261934861471704330;Aldous;Hanzo;Johnson;Kadita;Lesley
261051957929566053;Fanny;Faramis;Fredrinn;Kadita;Wanwan
260230863261784722;Aldous;Hanzo;Johnson;Kadita;Lesley
259389341729543667;Aldous;Hanzo;Johnson;Kadita;Lesley
257810181039050196;Beatrix;Harley;Khufra;Martis;Valentina
256721037462325375;Aldous;Johnson;Kadita;Lesley;Ling
255699977707176845;Faramis;Ling;Minsitthar;Natalia;Wanwan
254666329402883704;Hanzo;Hilda;Johnson;Kadita;Lesley
253926847703661225;Aldous;Johnson;Kadita;Lesley;Yi Sun-shin
253074034702398962;Arlott;Claude;Khufra;Lancelot;Valentina
594670990119641451;Bruno;Diggie;Moskov;Terizla;Xavier
593995696706656540;Aldous;Hanzo;Johnson;Kadita;Lesley
650199750410842212;Akai;Ling;Moskov;Xavier;Yin
612617656994495402;Cecilion;Estes;Freya;Harley;Miya
649380837586447094;Gusion;Julian;Miya;Valir;Vexana
589830218379227345;Barats;Estes;Karrie;Luo Yi;Zilong
589258206044809998;Freya;Julian;Mathilda;Miya;Pharsa
588802020388431478;Faramis;Franco;Joy;Kimmy;Yu Zhong
584097197248264914;Faramis;Harley;Irithel;Kaja;Minsitthar
583561090840442344;Badang;Claude;Fanny;Franco;Kimmy
580008890893636770;Clint;Harley;Kimmy;Minsitthar;Tigreal
579588177372155992;Change;Faramis;Gloo;Miya;Saber
579061425403103918;Badang;Hylos;Lancelot;Miya;Pharsa
578074128385867470;Aldous;Hayabusa;Miya;Valir;Xavier
577790089313680117;Beatrix;Dyrroth;Johnson;Thamuz;Valentina
642336988141713314;Bane;Franco;Lapu-Lapu;Luo Yi;Melissa
639204354960122279;Benedetta;Jawhead;Karina;Miya;Valentina
650632464069632337;Badang;Chou;Claude;Kadita;Roger
650076673826691882;Floryn;Gord;Julian;Ruby;Wanwan
649635134008792678;Edith;Freya;Hilda;Melissa;Valentina
649182272657101223;Badang;Khufra;Melissa;Odette;Saber
636534534568217635;Brody;Johnson;Julian;Odette;X.Borg
263706900551763025;Chou;Claude;Fredrinn;Odette;Xavier
262996435651591806;Cecilion;Esmeralda;Franco;Hayabusa;Melissa
262481323043912270;Akai;Natalia;Odette;Wanwan;Yin
256026206241339762;Aldous;Kaja;Martis;Melissa;Yve
713557282598991697;Akai;Brody;Gusion;Minsitthar;Zilong
707088718253802363;Claude;Gloo;Khufra;Martis;Odette
706124575405259815;Alice;Johnson;Moskov;Pharsa;Yi Sun-shin
235725364711907505;Brody;Estes;Ling;Minsitthar;Zhask
235133642772568680;Brody;Fredrinn;Minsitthar;Natalia;Odette
234478582950515653;Aldous;Claude;Julian;Natalia;Odette
605125906883922643;Akai;Arlott;Franco;Lesley;Odette
604551098525795576;Brody;Chou;Khufra;Martis;Odette
604064848098344943;Claude;Kaja;Martis;Minsitthar;Odette
603587526907902759;Cecilion;Franco;Joy;Martis;Wanwan
231350652758112053;Claude;Hilda;Martis;Minsitthar;Valentina
233725275753532654;Chou;Clint;Kadita;Kaja;Martis
233223383055190014;Change;Claude;Franco;Helcurt;Martis
652017496535102142;Hilda;Julian;Lesley;Natalia;Yi Sun-shin
651738628603538861;Diggie;Hilda;Joy;Ling;Moskov
263144169643437558;Esmeralda;Kimmy;Layla;Rafaela;Xavier
601514376260736977;Aamon;Badang;Franco;Gusion;Lesley
600853230470025858;Hilda;Khufra;Lesley;Ling;Valentina
701094481508644130;Cecilion;Franco;Hayabusa;Hilda;Moskov
583581328726765247;Aldous;Beatrix;Dyrroth;Estes;Faramis
671237019917992213;Alice;Franco;Hilda;Lancelot;Lesley
670976323993058400;Fanny;Hilda;Julian;Khufra;Layla
239796967940350179;Fanny;Khufra;Lapu-Lapu;Lesley;Pharsa
698342150501011054;Arlott;Beatrix;Hilda;Valentina;Yu Zhong
235406622305934341;Atlas;Lapu-Lapu;Natan;Wanwan;Yve
675710773817890571;Cecilion;Estes;Lapu-Lapu;Martis;Moskov
234120734867312807;Brody;Chou;Ling;Valentina;Zilong
628459218664502467;Alice;Chou;Claude;Harley;Lapu-Lapu
627892892866785171;Brody;Joy;Minotaur;Pharsa;Yi Sun-shin
222848077802842699;Arlott;Clint;Franco;Helcurt;Valentina
659386444939318041;Clint;Freya;Gusion;Hanzo;Minsitthar
658865418161671230;Kadita;Martis;Minsitthar;Moskov;Vexana
658141814956540707;Aamon;Karrie;Khufra;Lylia;Ruby
657076731786606189;Beatrix;Franco;Freya;Paquito;Yve
656503362242523022;Aldous;Johnson;Kadita;Martis;Melissa
656137916360207129;Balmond;Cecilion;Fanny;Gatotkaca;Miya
275634784943776627;Clint;Dyrroth;Eudora;Franco;Jawhead
591064574800656494;Esmeralda;Kaja;Melissa;Yin;Yve
707322355886552203;Atlas;Freya;Harley;Lapu-Lapu;Moskov
684672497958672494;Benedetta;Claude;Gloo;Selena;Yve
282706714884459419;Akai;Melissa;Selena;Valentina;Yu Zhong
282106600579024374;Akai;Ling;Masha;Melissa;Valentina
679480951944907478;Freya;Kagura;Khufra;Melissa;Minsitthar
679107191005906483;Edith;Freya;Luo Yi;Minsitthar;Moskov
678776302430454278;Brody;Edith;Freya;Minsitthar;Xavier
678279215800515489;Freya;Gusion;Karrie;Minsitthar;Pharsa
677871056468440632;Franco;Freya;Lunox;Moskov;Silvanna
677551549556322815;Freya;Kadita;Khufra;Minsitthar;Wanwan
671331882860892513;Estes;Freya;Helcurt;Julian;Layla
671108445777251627;Beatrix;Freya;Gloo;Helcurt;Kagura
670860776488126734;Freya;Helcurt;Jawhead;Melissa;Yve
670499294860624807;Brody;Freya;Helcurt;Thamuz;Xavier
670044810011295158;Arlott;Claude;Freya;Helcurt;Zhask
625263243305228989;Arlott;Claude;Fredrinn;Natalia;Valentina
624592068765881826;Brody;Freya;Helcurt;Minsitthar;Xavier
623963766590083428;Brody;Gloo;Hanzo;Khufra;Pharsa
623107835442563888;Arlott;Beatrix;Fanny;Lolita;Yve
622475294134044255;Freya;Hanabi;Kaja;Lunox;Minsitthar
621908620443976137;Alice;Freya;Hanabi;Khufra;Valentina
621477921123532296;Alice;Faramis;Freya;Hanabi;Minsitthar
284915444766273646;Aamon;Chou;Freya;Lesley;Zhask
284385673435212621;Aamon;Angela;Brody;Freya;Kagura
264518726680120092;Claude;Edith;Gloo;Valir;Yi Sun-shin
262467879796275763;Beatrix;Edith;Hayabusa;Khufra;Valentina
246767802939354385;Claude;Fredrinn;Khufra;Lapu-Lapu;Pharsa
245773371981440909;Balmond;Beatrix;Edith;Lolita;Xavier
244288567427473375;Beatrix;Khufra;Lancelot;Xavier;Yu Zhong
242987677668088156;Gloo;Helcurt;Kaja;Melissa;Pharsa
697132902457280051;Aamon;Brody;Khufra;Lylia;Masha
696396994170847432;Aamon;Brody;Khufra;Minsitthar;Xavier
695592628400683538;Chou;Freya;Hanzo;Valentina;Wanwan
695036189617681583;Beatrix;Fredrinn;Kagura;Khufra;Silvanna
692874760210865173;Claude;Khufra;Lancelot;Minsitthar;Xavier
692549270409304271;Hayabusa;Irithel;Khufra;Paquito;Xavier
685883378086680730;Claude;Fredrinn;Gloo;Khufra;Pharsa
685362909654782764;Arlott;Claude;Fanny;Faramis;Khufra
226178983852739301;Estes;Fredrinn;Melissa;Yu Zhong;Yve
225654211863610798;Aldous;Khufra;Leomord;Moskov;Pharsa
287162120682004917;Atlas;Beatrix;Valentina;Yi Sun-shin;Yu Zhong
592966038425115282;Beatrix;Edith;Khufra;Lancelot;Zhask
280296903223948911;Bruno;Fanny;Minotaur;Uranus;Valentina
279654492080583022;Brody;Khufra;Lapu-Lapu;Ling;Valentina
635068254209846417;Claude;Dyrroth;Fanny;Kagura;Khufra
665551410930993368;Claude;Fanny;Gloo;Kadita;Kaja
664756240685810156;Claude;Johnson;Lancelot;Uranus;Valentina
664120387957505211;Franco;Martis;Melissa;Uranus;Valentina
663391257129465626;Beatrix;Diggie;Jawhead;Kaja;Xavier
662659948753007049;Julian;Khufra;Melissa;Paquito;Pharsa
661778904931707857;Alice;Beatrix;Johnson;Julian;Valentina
246474005703103917;Balmond;Edith;Gloo;Lesley;Pharsa
243646770466063074;Dyrroth;Harley;Kaja;Ling;Moskov
242965408264289574;Claude;Khufra;Paquito;Uranus;Xavier
242336736721303360;Cyclops;Gloo;Khufra;Lesley;Ling
241740900203295120;Chou;Edith;Lesley;Minsitthar;Pharsa
240964932756892329;Brody;Fredrinn;Kadita;Uranus;Xavier
240199307591738419;Edith;Ling;Lunox;Moskov;Uranus
710470360755861374;Beatrix;Cecilion;Fanny;Gloo;Selena
709805602897654137;Faramis;Lancelot;Lolita;Melissa;Uranus
709176789620747315;Franco;Gloo;Lancelot;Pharsa;Wanwan
708447671677609604;Claude;Diggie;Fredrinn;Pharsa;Uranus
260339895301737704;Aldous;Brody;Fanny;Franco;Pharsa
259374403833464341;Akai;Granger;Lapu-Lapu;Lylia;Wanwan
580937505773355444;Grock;Hanabi;Khufra;Ling;Lylia
580185753352567616;Alucard;Diggie;Lapu-Lapu;Lesley;Lylia
579552572093920801;Hanabi;Hayabusa;Kimmy;Lapu-Lapu;Selena
578847128010518703;Benedetta;Claude;Franco;Hayabusa;Zhask
578262509947087951;Julian;Khaleed;Khufra;Lylia;Melissa
577654213728954328;Aamon;Alice;Clint;Faramis;Lolita
576999342885462804;Brody;Hayabusa;Martis;Selena;Valentina
648090229979372531;Badang;Brody;Granger;Kaja;Lylia
647162293705135246;Claude;Fanny;Grock;Khufra;Lunox
646611511394062272;Beatrix;Julian;Khufra;Lapu-Lapu;Valentina
646084458777299632;Atlas;Cecilion;Martis;Moskov;Terizla
674196767781272460;Julian;Khufra;Lylia;Melissa;Terizla
673985451095340740;Grock;Hayabusa;Kadita;Lylia;Melissa
225718705094474832;Bane;Hilda;Lancelot;Melissa;Pharsa
224800922122925551;Gloo;Irithel;Joy;Minsitthar;Pharsa
223969163051348150;Diggie;Minsitthar;Pharsa;Saber;Wanwan
668219667953822466;Atlas;Brody;Dyrroth;Ling;Lylia
626464176290735051;Franco;Hanzo;Joy;Lylia;Melissa
584710260880750703;Claude;Floryn;Gloo;Ling;Valentina
584557248375862279;Claude;Joy;Kadita;Ling;Lolita
584304888982449606;Gloo;Khufra;Ling;Pharsa;Wanwan
584006891266549639;Argus;Kadita;Ling;Melissa;Xavier
583664767056650591;Kagura;Karina;Karrie;Minsitthar;Natalia
583303362738559924;Chou;Faramis;Lesley;Martis;Minsitthar
582922772801558133;Kadita;Kagura;Lancelot;Lapu-Lapu;Moskov
582478939471122697;Claude;Franco;Gloo;Julian;Valentina
581963367301942140;Angela;Claude;Gloo;Ling;Xavier
581515230414276366;Angela;Claude;Gloo;Ling;Valentina
580929697522811298;Beatrix;Fanny;Franco;Gloo;Julian
690236129874704893;Brody;Gloo;Minsitthar;Yi Sun-shin;Yve
689571960427017391;Akai;Baxia;Claude;Faramis;Lapu-Lapu
688707563898957347;Johnson;Joy;Kagura;Lesley;Ling
688006620941281522;Arlott;Brody;Kaja;Martis;Pharsa
687184027329913574;Jawhead;Lapu-Lapu;Ling;Wanwan;Zhask
686416868861435218;Alpha;Helcurt;Khufra;Moskov;Xavier
685265800446235545;Atlas;Gloo;Hayabusa;Moskov;Yve
684511788872649737;Franco;Ling;Terizla;Wanwan;Xavier
236398884304701960;Chou;Faramis;Franco;Helcurt;Lesley
235336949345796878;Beatrix;Dyrroth;Rafaela;Valentina;Yi Sun-shin
628549597660677284;Atlas;Edith;Gord;Granger;Lunox
582615785718060866;Badang;Lancelot;Melissa;Minsitthar;Pharsa
685823420345243778;Fredrinn;Lancelot;Ruby;Valentina;Wanwan
685253430940423036;Atlas;Clint;Freya;Hanzo;Pharsa
247032493185841557;Aamon;Alice;Chou;Irithel;Minsitthar
246513390553543858;Beatrix;Change;Khufra;Lancelot;Yu Zhong
245808049549356618;Change;Dyrroth;Karina;Khufra;Lesley
245335375513528851;Atlas;Change;Lancelot;Lesley;Minsitthar
618613139282386156;Julian;Khufra;Lapu-Lapu;Lylia;Melissa
618196866757089270;Floryn;Julian;Paquito;Wanwan;Zhask
617707399399133716;Bane;Change;Hayabusa;Khufra;Moskov
617160491148561280;Cecilion;Hanabi;Jawhead;Karina;Minotaur
616793421768607528;Belerick;Claude;Hayabusa;Minsitthar;Valentina
616412694392652492;Angela;Beatrix;Lancelot;Lapu-Lapu;Pharsa
271778844909798845;Badang;Change;Claude;Hanzo;Kaja
271218411807211764;Angela;Claude;Gloo;Lancelot;Valentina
270938122241474168;Beatrix;Hayabusa;Khufra;Lapu-Lapu;Odette
258116004185362265;Badang;Change;Freya;Lesley;Natalia
256929429275527553;Brody;Change;Chou;Karina;Khufra
598565915571765688;Chou;Harith;Kadita;Lancelot;Lylia
713390637869676565;Brody;Change;Khufra;Kimmy;Ruby
596175564408074182;Hayabusa;Lapu-Lapu;Lolita;Moskov;Valentina
588934318266721709;Brody;Faramis;Martis;Mathilda;Terizla
588397533254065777;Cecilion;Gloo;Grock;Hanzo;Karrie
697367618127074267;Arlott;Cecilion;Clint;Kaja;Lancelot
696791620063004927;Cecilion;Kaja;Lancelot;Lesley;Terizla
263857967438413316;Cecilion;Gloo;Hayabusa;Kaja;Lesley
263670144223590547;Cecilion;Claude;Hayabusa;Kaja;Lapu-Lapu
263377944713539974;Beatrix;Cecilion;Gloo;Hayabusa;Kaja
262754895282742842;Beatrix;Fanny;Gloo;Lolita;Xavier
262099234165267809;Faramis;Khufra;Lesley;Yi Sun-shin;Yu Zhong
261669423903053977;Gloo;Grock;Hayabusa;Melissa;Valentina
261091871060824850;Arlott;Beatrix;Cecilion;Fredrinn;Grock
581732435500370216;Akai;Cecilion;Lancelot;Melissa;Yu Zhong
581054341768708801;Arlott;Atlas;Cecilion;Lancelot;Wanwan
257226958840166730;Hayabusa;Khufra;Melissa;Terizla;Valentina
689179078293615021;Cecilion;Franco;Martis;Melissa;Yu Zhong
687423828238951585;Claude;Hayabusa;Khufra;Lapu-Lapu;Pharsa
646864802795377158;Khufra;Lancelot;Lapu-Lapu;Valentina;Wanwan
646032944939551276;Beatrix;Cecilion;Kaja;Lapu-Lapu;Ling
645362801192354563;Cecilion;Claude;Kaja;Ling;Yu Zhong
675515099402366829;Angela;Claude;Grock;Ling;Xavier
675078331293133802;Aldous;Claude;Estes;Martis;Valentina
674568411300915073;Angela;Claude;Freya;Helcurt;Pharsa
674162468171965345;Brody;Estes;Gloo;Martis;Yve
673804791885488106;Gloo;Hanabi;Minsitthar;Natan;Valentina
222882201317534754;Brody;Diggie;Fanny;Lapu-Lapu;Lylia
222367449487108113;Bruno;Estes;Gloo;Ling;Pharsa
221848269545399229;Bruno;Edith;Estes;Ling;Vexana
221391474003664837;Bruno;Estes;Ling;Pharsa;X.Borg
220855732668062421;Cecilion;Estes;Martis;Wanwan;X.Borg
220244803634975924;Badang;Estes;Julian;Lesley;Xavier
219847965836693587;Brody;Freya;Khufra;Ling;Vexana
219344724518619689;Benedetta;Gloo;Kaja;Luo Yi;Wanwan
268797398871502035;Freya;Granger;Khufra;Wanwan;Xavier
268054528443082406;Brody;Franco;Harley;Nana;X.Borg
267306456809267355;Gusion;Lapu-Lapu;Lesley;Pharsa;Selena
266722994092039183;Chou;Faramis;Lolita;Wanwan;Yin
265880145414903224;Argus;Claude;Estes;Lancelot;Lylia
707262926423630426;Akai;Brody;Edith;Gloo;Xavier
706599147817966541;Franco;Gusion;Terizla;Valentina;Wanwan
667020942581044611;Cecilion;Dyrroth;Kaja;Martis;Wanwan
666491076760703026;Cecilion;Khufra;Martis;Wanwan;Yu Zhong
711603394603174911;Claude;Diggie;Freya;Yi Sun-shin;Yve
711051379636487887;Aamon;Floryn;Julian;Lesley;Yu Zhong
698159867793768737;Cecilion;Natan;Saber;Selena;Yin
697617323229969508;Atlas;Freya;Saber;Wanwan;Xavier
696843683655841300;Alucard;Bruno;Eudora;Kadita;Lapu-Lapu
664779356198938620;Angela;Claude;Fanny;Minsitthar;Valentina
664232465128235796;Cecilion;Dyrroth;Hanzo;Lesley;Minotaur
663642392456338991;Akai;Clint;Ling;Terizla;Valentina
625431945324441168;Diggie;Fredrinn;Gloo;Hanabi;Kadita
624425896479991901;Atlas;Balmond;Lesley;Lunox;X.Borg
245273334709596575;Claude;Lapu-Lapu;Martis;Saber;Xavier
244988960629959268;Diggie;Fanny;Lesley;Terizla;Valentina
244779387700749642;Aldous;Claude;Johnson;Saber;Valentina
599901341161983017;Arlott;Claude;Harley;Minsitthar;Pharsa
599110813776446724;Hayabusa;Kagura;Khaleed;Khufra;Lesley
598460349569400754;Franco;Hayabusa;Kagura;Lesley;Ruby
597738820833475144;Dyrroth;Franco;Karrie;Minsitthar;Vexana
596404799696367975;Balmond;Claude;Diggie;Esmeralda;Pharsa
690773627851671406;Esmeralda;Faramis;Kagura;Martis;Wanwan
689943307594137916;Claude;Edith;Freya;Lancelot;Valentina
279639996565958993;Aamon;Beatrix;Cecilion;Chou;Johnson
679937691651809506;Edith;Khufra;Lancelot;Lylia;Moskov
276857308729711873;Akai;Bruno;Edith;Harley;Julian
262655204796509305;Bruno;Joy;Lolita;Xavier;Zilong
623472083028781022;Aulus;Brody;Cyclops;Saber;Terizla
666713096505349246;Hayabusa;Kaja;Khufra;Vale;Wanwan
664594810045022360;Aulus;Estes;Guinevere;Kimmy;Yve
663987772252306351;Aldous;Khufra;Lesley;Ling;Lunox
663304004868847217;Aulus;Aurora;Bane;Hanabi;Khufra
613724122174531058;Aulus;Franco;Lesley;Uranus;Valentina
248364611652099890;Arlott;Claude;Estes;Joy;Odette
612087993037822735;Aldous;Brody;Chou;Martis;Valentina
246469105145419174;Atlas;Aulus;Claude;Lapu-Lapu;Xavier
654820344947600489;Claude;Grock;Harley;Khufra;Lylia
587488864202647481;Franco;Kimmy;Lapu-Lapu;Luo Yi;Moskov
286036620208759326;Aamon;Hilda;Layla;Minsitthar;Valir
284859120564821086;Gord;Hanabi;Johnson;Saber;Yin
704752668363181391;Arlott;Aulus;Beatrix;Khufra;Nana
635426458777537710;Hylos;Lesley;Minsitthar;Ruby;Xavier
635071333701633943;Fanny;Hylos;Julian;Lesley;Valentina
634552213889466261;Alice;Hylos;Lesley;Ling;Valentina
634198201210091941;Aamon;Brody;Hylos;Lapu-Lapu;Xavier
633842431889093371;Brody;Gloo;Khufra;Lancelot;Yve
633458667971259021;Beatrix;Hanzo;Kaja;Luo Yi;Minsitthar
633266206191756678;Aamon;Khufra;Melissa;Minsitthar;Pharsa
633097611545518140;Claude;Hanzo;Khufra;Lapu-Lapu;Valentina
672556438166534372;Faramis;Julian;Karrie;Valentina;Yi Sun-shin
672481091555259606;Joy;Lesley;Mathilda;Vale;Yi Sun-shin
228849177907519853;Alice;Arlott;Cecilion;Hylos;Wanwan
228543350466239323;Alice;Cecilion;Hylos;Joy;Wanwan
228202080954832312;Alice;Cecilion;Hylos;Joy;Wanwan
